label,datatype,species,x_metric,y_metric
01,raw,Bovine,5.097880388976118,-1.7872305824859962
01,raw,Bovine,6.956960650520005,-2.419668716961249
01,raw,Bovine,11.57738514572214,-2.843280858657783
01,raw,Bovine,10.612711946251634,-3.378081373038746
01,raw,Bovine,9.630925304922915,-3.609221559236393
01,raw,Bovine,7.451261302731927,-0.8736900177226686
01,raw,Bovine,7.594782349760499,-3.974814310711661
01,raw,Bovine,9.795050556564997,-3.287068193126289
01,raw,Bovine,9.499955951748486,-1.9308080771202287
01,raw,Bovine,11.499112070134343,-3.329118278097413
01,raw,Bovine,9.5883043776481,-4.124581817036298
01,raw,Bovine,9.486515655974765,-3.364629008689631
01,raw,Bovine,8.379843291823907,-2.916585566792446
01,raw,Bovine,8.179878574204682,-2.343552007373598
01,raw,Bovine,6.882945427336718,-1.9512638309581065
01,raw,Bovine,11.882090360360909,-2.6472855795843087
01,raw,Bovine,10.573351559973638,-3.0584969422016197
01,raw,Bovine,9.821664225049386,-4.213862581137962
01,raw,Bovine,6.014377245254181,-2.590936401452453
01,raw,Bovine,11.862942916985654,-3.242078630563132
01,raw,Bovine,10.41687070110028,-2.5817001499591443
01,raw,Bovine,9.194118990031155,-1.3232579437333105
01,raw,Bovine,9.108733731957113,-3.815903782996719
01,raw,Bovine,7.26187655520602,-2.217756164437046
01,raw,Bovine,5.750891363696562,-2.686367223279962
01,raw,Bovine,9.145583769182288,-3.219453252346825
01,raw,Bovine,10.563072651889224,-0.9556061591031706
01,raw,Bovine,9.721455329741202,-2.9700371410551285
01,raw,Bovine,9.229022083414874,-2.8770024062432813
01,raw,Bovine,10.944789436756873,-3.40039560751299
01,raw,Bovine,8.939815742259126,-3.358210061414317
01,raw,Bovine,8.654711736528105,-3.6603448610307714
01,raw,Bovine,10.446965899121983,-3.445753665602167
01,raw,Bovine,8.940171088841206,-3.324232400941187
01,raw,Bovine,10.023706983341631,-3.1174373396794373
01,raw,Bovine,9.23543521911839,-2.8436090502812097
01,raw,Bovine,9.486139126286442,-2.625125569603087
01,raw,Bovine,8.23680092419019,-2.444991854943576
01,raw,Bovine,6.457917001323416,-3.090527834065295
01,raw,Bovine,5.596451394800779,-3.2642565328425257
01,raw,Bovine,9.257677301963406,-3.625147657165458
01,raw,Bovine,8.663690669526341,-3.5260895055720787
01,raw,Bovine,9.396107196982184,-1.5694737302718276
01,raw,Bovine,9.219319211045365,-2.8527998209765104
01,raw,Bovine,8.277256037622074,-2.6808681305053694
01,raw,Bovine,7.582437421373534,-2.8700683660073016
01,raw,Bovine,7.670851361933063,-3.934444981128942
01,raw,Bovine,7.352673350597107,-2.8226730077963573
01,raw,Bovine,8.818063895178756,-3.5702172224338016
01,raw,Bovine,8.243420255254742,-3.6433683254449414
01,raw,Bovine,7.17050992975192,-2.8379076910159755
01,raw,Bovine,7.567689217160577,-3.321667104767415
01,raw,Bovine,6.985675369241561,-0.2211537991139385
01,raw,Bovine,9.256171968345255,-2.832947655102724
01,raw,Bovine,8.333657382112296,-1.0064584086573085
01,raw,Bovine,11.805455671883712,-2.93817292394209
01,raw,Bovine,11.043277989217003,-3.110981974478552
01,raw,Bovine,10.581653431392265,-3.457715279155165
01,raw,Bovine,10.70752922891383,-3.097107370280132
01,raw,Bovine,7.698023800597673,-3.140304281441446
01,raw,Bovine,7.481635381254189,-2.806654839183727
01,raw,Bovine,8.296086094137484,-2.9547376517396704
01,raw,Bovine,7.640448177027151,-3.025150295486676
01,raw,Bovine,7.164224568634183,-4.563292097325341
01,raw,Bovine,9.09648176947847,-3.249150530669308
01,raw,Bovine,7.792562146978113,-3.806147278537798
01,raw,Bovine,9.348851588106726,-3.8319626387363304
01,raw,Bovine,7.668122467695916,-3.480595587939036
01,raw,Bovine,14.114457237751107,-2.988040360114072
01,raw,Bovine,12.79194076405708,-3.0531383556378646
01,raw,Bovine,9.053638079002862,-2.2401585200205107
01,raw,Bovine,8.228510904845871,-3.2490749112309025
01,raw,Bovine,7.0737527585201825,-1.3889918339929894
01,raw,Bovine,6.659063775158031,-3.9417260162498415
01,raw,Bovine,9.227122192032569,-2.581924290916682
01,raw,Bovine,8.291230150949279,-2.5045074087499555
01,raw,Bovine,7.692786387561915,2.266477110905187
01,raw,Bovine,6.763741614292888,-1.4334286975150508
01,raw,Bovine,10.65282714351092,-3.745962896918779
01,raw,Bovine,8.089850330967032,-3.217715297923573
01,raw,Bovine,7.767690849274219,-2.9446305520991283
01,raw,Bovine,10.013561557524408,-3.481252117196676
01,raw,Bovine,10.156776237874858,-3.725680028298934
01,raw,Bovine,6.496244148786309,-3.6028683280973643
01,raw,Bovine,7.329325265220285,-3.155661518462859
01,raw,Bovine,12.808547006263684,-3.28268032602834
01,raw,Bovine,11.281435985029946,-3.218549375614318
01,raw,Bovine,9.822368644940669,-3.580199170832822
01,raw,Bovine,8.933025046100223,-3.871757723327234
01,raw,Bovine,9.442801411374113,-3.986846891930209
01,raw,Bovine,8.473315950971784,-2.3562558210213855
01,raw,Bovine,7.9816121363212185,-2.6714683200123033
01,raw,Bovine,6.601060506241924,-0.694032240377199
01,raw,Bovine,6.524159315111675,-1.4864043992630043
01,raw,Bovine,4.994608256079042,-1.4219078077051472
01,raw,Bovine,10.579221894371724,-3.3770411605994286
01,raw,Bovine,10.252238807024604,-3.6742088347353503
01,raw,Bovine,8.896164876852456,-3.1647552197779114
01,raw,Bovine,12.31928277922829,-3.2294954003443466
01,raw,Bovine,10.958778101162912,-2.704598213925552
01,raw,Bovine,9.06461137491435,-2.1331288927286765
01,raw,Bovine,8.212253684627958,-2.2220076743549635
01,raw,Bovine,9.090036318537996,-3.3310964285712275
01,raw,Bovine,7.403737612581647,-3.546682660129238
01,raw,Bovine,7.3982541526914725,-3.7773314193131395
01,raw,Bovine,7.918846408317635,-1.8961051345781081
01,raw,Bovine,11.437578618124224,-2.8105742446559647
01,raw,Bovine,10.766730885016573,-3.212895177650089
01,raw,Bovine,7.80329060830585,-2.1230366697672918
01,raw,Bovine,13.59134234440945,-0.4484314620508225
01,raw,Bovine,9.051425369184773,-2.7050705659971457
01,raw,Bovine,9.235500664730386,-3.605559206018857
01,raw,Bovine,7.576652604922442,-3.7433170463356498
01,raw,Bovine,9.85444012080283,-2.3238073386488036
01,raw,Bovine,11.346514138715797,-2.923014465241479
01,raw,Bovine,10.298076695518912,-4.1398573842893365
01,raw,Bovine,6.291838723422502,-4.290105736124245
01,raw,Bovine,10.734091862108672,-0.6490819049894966
01,raw,Bovine,10.486533332039203,-4.152001204047042
01,raw,Bovine,9.185085933498206,-2.9679340100328515
